time,DEB32
2021-01-01,8.61
2021-01-02,9.91
2021-01-03,9.599999
2021-01-04,6.83
2021-01-05,6.6299996
2021-01-06,7.85
2021-01-07,6.2599998
2021-01-08,6.2799997
2021-01-09,5.69
2021-01-10,5.68
2021-01-11,4.5899997
2021-01-12,5.0
2021-01-13,5.41
2021-01-14,6.79
2021-01-15,6.2599998
2021-01-16,4.14
2021-01-17,2.74
2021-01-18,3.77
2021-01-19,4.22
2021-01-20,7.77
2021-01-21,10.059999
2021-01-22,13.17
2021-01-23,11.469999
2021-01-24,8.78
2021-01-25,5.46
2021-01-26,5.66
2021-01-27,4.74
2021-01-28,5.17
2021-01-29,7.8799996
2021-01-30,11.21
2021-01-31,10.16
2021-02-01,8.13
2021-02-02,8.849999
2021-02-03,10.219999
2021-02-04,10.86
2021-02-05,10.7699995
2021-02-06,11.33
2021-02-07,13.49
2021-02-08,11.88
2021-02-09,11.37
2021-02-10,11.91
2021-02-11,9.86
2021-02-12,4.3199997
2021-02-13,2.25
2021-02-14,2.06
2021-02-15,2.4199998
2021-02-16,4.87
2021-02-17,6.41
2021-02-18,8.23
2021-02-19,9.45
2021-02-20,10.929999
2021-02-21,9.57
2021-02-22,10.25
2021-02-23,11.059999
2021-02-24,13.34
2021-02-25,14.219999
2021-02-26,12.44
2021-02-27,10.46
2021-02-28,8.8
2021-03-01,8.36
2021-03-02,8.67
2021-03-03,9.79
2021-03-04,9.15
2021-03-05,10.599999
2021-03-06,6.5699997
2021-03-07,5.21
2021-03-08,7.5499997
2021-03-09,8.15
2021-03-10,7.5099998
2021-03-11,8.42
2021-03-12,11.559999
2021-03-13,11.69
2021-03-14,9.66
2021-03-15,8.33
2021-03-16,8.45
2021-03-17,7.66
2021-03-18,6.22
2021-03-19,4.98
2021-03-20,5.7999997
2021-03-21,5.72
2021-03-22,7.2999997
2021-03-23,7.3999996
2021-03-24,8.639999
2021-03-25,10.23
2021-03-26,10.76
2021-03-27,12.09
2021-03-28,13.429999
2021-03-29,13.349999
2021-03-30,14.509999
2021-03-31,15.91
2021-04-01,18.14
2021-04-02,17.56
2021-04-03,13.19
2021-04-04,9.389999
2021-04-05,9.0199995
2021-04-06,7.6499996
2021-04-07,4.93
2021-04-08,7.6499996
2021-04-09,9.23
2021-04-10,10.63
2021-04-11,11.36
2021-04-12,12.799999
2021-04-13,8.32
2021-04-14,7.77
2021-04-15,8.08
2021-04-16,8.92
2021-04-17,9.37
2021-04-18,9.69
2021-04-19,9.559999
2021-04-20,11.429999
2021-04-21,12.87
2021-04-22,12.41
2021-04-23,12.54
2021-04-24,13.42
2021-04-25,14.99
2021-04-26,13.62
2021-04-27,12.259999
2021-04-28,13.5
2021-04-29,16.19
2021-04-30,17.949999
2021-05-01,17.84
2021-05-02,17.42
2021-05-03,14.28
2021-05-04,14.69
2021-05-05,16.07
2021-05-06,16.77
2021-05-07,17.34
2021-05-08,15.33
2021-05-09,16.23
2021-05-10,18.67
2021-05-11,18.81
2021-05-12,16.22
2021-05-13,15.929999
2021-05-14,15.54
2021-05-15,15.24
2021-05-16,16.63
2021-05-17,17.76
2021-05-18,17.49
2021-05-19,15.179999
2021-05-20,15.469999
2021-05-21,17.58
2021-05-22,17.859999
2021-05-23,19.99
2021-05-24,18.67
2021-05-25,17.949999
2021-05-26,16.859999
2021-05-27,18.65
2021-05-28,18.08
2021-05-29,18.82
2021-05-30,17.74
2021-05-31,16.58
2021-06-01,16.81
2021-06-02,19.17
2021-06-03,19.99
2021-06-04,21.22
2021-06-05,22.539999
2021-06-06,20.689999
2021-06-07,19.16
2021-06-08,19.58
2021-06-09,21.43
2021-06-10,21.74
2021-06-11,21.029999
2021-06-12,22.16
2021-06-13,23.26
2021-06-14,21.31
2021-06-15,21.22
2021-06-16,21.47
2021-06-17,22.82
2021-06-18,23.72
2021-06-19,24.66
2021-06-20,26.82
2021-06-21,27.22
2021-06-22,26.519999
2021-06-23,27.05
2021-06-24,27.65
2021-06-25,25.859999
2021-06-26,24.51
2021-06-27,25.17
2021-06-28,26.49
2021-06-29,27.63
2021-06-30,26.17
2021-07-01,23.81
2021-07-02,24.01
2021-07-03,25.519999
2021-07-04,23.74
2021-07-05,23.75
2021-07-06,24.89
2021-07-07,27.98
2021-07-08,28.49
2021-07-09,26.01
2021-07-10,24.74
2021-07-11,25.59
2021-07-12,26.15
2021-07-13,26.07
2021-07-14,23.57
2021-07-15,23.269999
2021-07-16,21.18
2021-07-17,21.15
2021-07-18,23.63
2021-07-19,24.66
2021-07-20,24.99
2021-07-21,25.21
2021-07-22,24.97
2021-07-23,24.789999
2021-07-24,26.17
2021-07-25,28.32
2021-07-26,27.91
2021-07-27,26.67
2021-07-28,27.949999
2021-07-29,27.0
2021-07-30,27.59
2021-07-31,28.39
2021-08-01,28.58
2021-08-02,24.81
2021-08-03,24.96
2021-08-04,27.06
2021-08-05,25.05
2021-08-06,24.97
2021-08-07,27.07
2021-08-08,28.57
2021-08-09,27.65
2021-08-10,27.09
2021-08-11,27.939999
2021-08-12,28.05
2021-08-13,28.08
2021-08-14,28.539999
2021-08-15,28.859999
2021-08-16,29.34
2021-08-17,25.449999
2021-08-18,23.67
2021-08-19,23.63
2021-08-20,24.31
2021-08-21,25.41
2021-08-22,27.039999
2021-08-23,23.31
2021-08-24,23.279999
2021-08-25,21.619999
2021-08-26,22.99
2021-08-27,20.5
2021-08-28,19.23
2021-08-29,19.32
2021-08-30,20.199999
2021-08-31,20.449999
2021-09-01,21.43
2021-09-02,21.68
2021-09-03,21.71
2021-09-04,21.41
2021-09-05,22.21
2021-09-06,22.24
2021-09-07,21.779999
2021-09-08,21.05
2021-09-09,20.99
2021-09-10,22.289999
2021-09-11,22.22
2021-09-12,22.38
2021-09-13,23.13
2021-09-14,23.189999
2021-09-15,25.07
2021-09-16,23.15
2021-09-17,22.58
2021-09-18,22.56
2021-09-19,21.76
2021-09-20,20.3
2021-09-21,18.369999
2021-09-22,17.73
2021-09-23,17.369999
2021-09-24,19.06
2021-09-25,20.15
2021-09-26,20.869999
2021-09-27,19.97
2021-09-28,20.39
2021-09-29,21.07
2021-09-30,20.27
2021-10-01,18.84
2021-10-02,18.56
2021-10-03,20.89
2021-10-04,22.26
2021-10-05,20.98
2021-10-06,18.83
2021-10-07,15.54
2021-10-08,16.71
2021-10-09,15.429999
2021-10-10,13.2699995
2021-10-11,14.38
2021-10-12,13.969999
2021-10-13,13.5199995
2021-10-14,12.389999
2021-10-15,11.95
2021-10-16,13.98
2021-10-17,14.559999
2021-10-18,14.049999
2021-10-19,14.11
2021-10-20,15.009999
2021-10-21,17.67
2021-10-22,17.199999
2021-10-23,16.85
2021-10-24,14.66
2021-10-25,14.139999
2021-10-26,14.259999
2021-10-27,14.429999
2021-10-28,13.09
2021-10-29,13.03
2021-10-30,13.92
2021-10-31,14.96
2021-11-01,15.889999
2021-11-02,17.05
2021-11-03,16.75
2021-11-04,16.88
2021-11-05,13.82
2021-11-06,14.24
2021-11-07,14.36
2021-11-08,13.5199995
2021-11-09,13.78
2021-11-10,14.49
2021-11-11,14.259999
2021-11-12,14.009999
2021-11-13,14.4
2021-11-14,14.259999
2021-11-15,15.549999
2021-11-16,12.58
2021-11-17,13.219999
2021-11-18,13.65
2021-11-19,12.67
2021-11-20,12.969999
2021-11-21,11.91
2021-11-22,12.69
2021-11-23,12.3
2021-11-24,10.599999
2021-11-25,10.67
2021-11-26,11.719999
2021-11-27,13.509999
2021-11-28,11.03
2021-11-29,6.45
2021-11-30,6.8599997
2021-12-01,9.9
2021-12-02,10.639999
2021-12-03,8.5
2021-12-04,8.41
2021-12-05,9.309999
2021-12-06,7.45
2021-12-07,5.79
2021-12-08,7.5899997
2021-12-09,7.95
2021-12-10,7.37
2021-12-11,6.7599998
2021-12-12,6.73
2021-12-13,8.38
2021-12-14,8.36
2021-12-15,8.82
2021-12-16,8.88
2021-12-17,9.679999
2021-12-18,6.7599998
2021-12-19,8.91
2021-12-20,8.34
2021-12-21,6.67
2021-12-22,7.19
2021-12-23,7.46
2021-12-24,10.09
2021-12-25,11.44
2021-12-26,11.059999
2021-12-27,11.37
2021-12-28,10.92
2021-12-29,11.7
2021-12-30,11.559999
2021-12-31,11.08
